[0, 1.3121862154932464, 4.792407189127102, 6.177909014244992, 3.4485473672156, 3.5078917810187393, 6.151013414720991, 7.432136494630907, 4.249685663819389, 8.279733073805472]
[1.3121862154932464, 0, 1.3293143932652127, 2.9175472068021104, 2.9751973912445964, 2.9196229478153826, 4.981492056218818, 6.713752862325522, 7.30746412910548, 8.695966562843584]
[4.792407189127102, 1.3293143932652127, 0, 1.3073899741072217, 3.39422039078019, 3.4633407019607287, 2.993358485514034, 4.809878199980772, 6.890574058495703, 7.4490050962371726]
[6.177909014244992, 2.9175472068021104, 1.3073899741072217, 0, 1.3494941933325324, 3.267459080568636, 3.4815989863680397, 2.8676927994078745, 4.94551033527024, 6.88031303483287]
[3.4485473672156, 2.9751973912445964, 3.39422039078019, 1.3494941933325324, 0, 1.3474728880034066, 3.461727389570252, 3.457771958978271, 3.1309410133531173, 5.254547074737555]
[3.5078917810187393, 2.9196229478153826, 3.4633407019607287, 3.267459080568636, 1.3474728880034066, 0, 1.3288537081688576, 3.2953842535469704, 3.25472112720746, 3.073370508394342]
[6.151013414720991, 4.981492056218818, 2.993358485514034, 3.4815989863680397, 3.461727389570252, 1.3288537081688576, 0, 1.3079606015930834, 3.2305138825753392, 3.2509417633649003]
[7.432136494630907, 6.713752862325522, 4.809878199980772, 2.8676927994078745, 3.457771958978271, 3.2953842535469704, 1.3079606015930834, 0, 1.33239077922377, 3.3974245268882495]
[4.249685663819389, 7.30746412910548, 6.890574058495703, 4.94551033527024, 3.1309410133531173, 3.25472112720746, 3.2305138825753392, 1.33239077922377, 0, 1.3192384821928576]
[8.279733073805472, 8.695966562843584, 7.4490050962371726, 6.88031303483287, 5.254547074737555, 3.073370508394342, 3.2509417633649003, 3.3974245268882495, 1.3192384821928576, 0]
